rt,url,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,button_pressed,test_part,utt,boxes_type,left_box,right_box,responses,subid,selected_box,accuracy
6494.920000084676,NA,html-button-response,5,146489,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,udxh_gdco_evqy,,0
8608.0400000792,NA,html-button-response,6,155608,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_objects/box_1.png'></img><img width = '250px' src='img/num_objects/box_2.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,udxh_gdco_evqy,NA,NA
11612.88000002969,NA,html-button-response,7,167731,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,simple_utt,num_objects,box_1,box_2,NA,udxh_gdco_evqy,box_1,1
1627.3250000085682,NA,html-button-response,8,169872,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,complex_utt,num_objects,box_1,box_2,NA,udxh_gdco_evqy,box_1,0
150887.48500007205,NA,survey-text,9,321265,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,is the low quantity of dots,udxh_gdco_evqy,,0
2799.125000019558,NA,html-button-response,10,324065,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,udxh_gdco_evqy,NA,NA
16586.299999966286,recaptcha.html,external-html,0,16635,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,uqxz_dpkc_cmag,NA,NA
12798.110000032466,consent/consent.html,external-html,1,30046,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,uqxz_dpkc_cmag,NA,NA
3316.7750000138767,NA,html-button-response,2,33366,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,uqxz_dpkc_cmag,,0
6725.32999998657,NA,html-button-response,3,42094,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,uqxz_dpkc_cmag,,0
5573.5899999854155,NA,html-button-response,4,48173,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,uqxz_dpkc_cmag,,0
3096.5800000121817,NA,html-button-response,5,51910,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,uqxz_dpkc_cmag,,0
4806.685000017751,NA,html-button-response,6,57221,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_types/box_2.png'></img><img width = '250px' src='img/num_types/box_1.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,uqxz_dpkc_cmag,NA,NA
6448.090000019874,NA,html-button-response,7,64173,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,simple_utt,num_types,box_2,box_1,NA,uqxz_dpkc_cmag,box_1,1
3714.6300000022165,NA,html-button-response,8,68397,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,complex_utt,num_types,box_2,box_1,NA,uqxz_dpkc_cmag,box_1,0
7188.885000010487,NA,survey-text,9,76093,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,water,uqxz_dpkc_cmag,,0
1549.0649999701418,NA,html-button-response,10,77644,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,uqxz_dpkc_cmag,NA,NA
5012.9999999990105,recaptcha.html,external-html,0,5191,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,uzdg_pkdh_xoir,NA,NA
8234.000000004016,consent/consent.html,external-html,1,13642,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,uzdg_pkdh_xoir,NA,NA
2750.9999999965657,NA,html-button-response,2,16397,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,uzdg_pkdh_xoir,,0
8522.000000004482,NA,html-button-response,3,26921,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,uzdg_pkdh_xoir,,0
9146.999999997206,NA,html-button-response,4,36570,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,uzdg_pkdh_xoir,,0
4319.999999999709,NA,html-button-response,5,41392,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,uzdg_pkdh_xoir,,0
8711.999999999534,NA,html-button-response,6,50605,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_objects/box_1.png'></img><img width = '250px' src='img/num_objects/box_2.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,uzdg_pkdh_xoir,NA,NA
10964.999999996508,NA,html-button-response,7,62072,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,complex_utt,num_objects,box_1,box_2,NA,uzdg_pkdh_xoir,box_1,0
5591.000000000349,NA,html-button-response,8,68165,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,simple_utt,num_objects,box_1,box_2,NA,uzdg_pkdh_xoir,box_2,0
22475.00000000582,NA,survey-text,9,91169,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,I BELIEVE THATS WHAT DAX SAID,uzdg_pkdh_xoir,,0
1879.000000000815,NA,html-button-response,10,93049,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,uzdg_pkdh_xoir,NA,NA
3654.6000000089407,recaptcha.html,external-html,0,3714,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,vdyb_hdko_fycx,NA,NA
6048.399999999674,consent/consent.html,external-html,1,9829,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,vdyb_hdko_fycx,NA,NA
1385.099999999511,NA,html-button-response,2,11218,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,vdyb_hdko_fycx,,0
1505.1999999996042,NA,html-button-response,3,14729,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,vdyb_hdko_fycx,,0
1392.8000000014435,NA,html-button-response,4,16636,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,vdyb_hdko_fycx,,0
1012.4000000068918,NA,html-button-response,5,18154,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,vdyb_hdko_fycx,,0
1104.0000000066357,NA,html-button-response,6,19761,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_objects/box_1.png'></img><img width = '250px' src='img/num_objects/box_2.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,vdyb_hdko_fycx,NA,NA
8599.100000006729,NA,html-button-response,7,28867,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,complex_utt,num_objects,box_1,box_2,NA,vdyb_hdko_fycx,box_2,1
2392.099999997299,NA,html-button-response,8,31777,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,simple_utt,num_objects,box_1,box_2,NA,vdyb_hdko_fycx,box_1,1
11318.899999998393,NA,survey-text,9,43612,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,I chose the shorter phrase for the box with less stuff,vdyb_hdko_fycx,,0
2448.999999993248,NA,html-button-response,10,46064,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,vdyb_hdko_fycx,NA,NA
10792.015000013635,recaptcha.html,external-html,0,10922,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,vfwv_voxh_xtzt,NA,NA
24326.795000000857,consent/consent.html,external-html,1,35503,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,vfwv_voxh_xtzt,NA,NA
4014.3900000257418,NA,html-button-response,2,39521,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,vfwv_voxh_xtzt,,0
14329.995000036433,NA,html-button-response,3,55853,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,vfwv_voxh_xtzt,,0
9994.734999956563,NA,html-button-response,4,66351,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,vfwv_voxh_xtzt,,0
6415.690000052564,NA,html-button-response,5,73271,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,vfwv_voxh_xtzt,,0
6486.815000069328,NA,html-button-response,6,80261,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_objects/box_1.png'></img><img width = '250px' src='img/num_objects/box_2.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,vfwv_voxh_xtzt,NA,NA
5883.305000024848,NA,html-button-response,7,86647,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,complex_utt,num_objects,box_1,box_2,NA,vfwv_voxh_xtzt,box_2,1
4332.6949999900535,NA,html-button-response,8,91483,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,simple_utt,num_objects,box_1,box_2,NA,vfwv_voxh_xtzt,box_1,1
39944.02000005357,NA,survey-text,9,131933,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,"The box with a lot of objects inside seemed like a more complex thing, so the longer statement seemed like it might make more sense if he was talking about that one",vfwv_voxh_xtzt,,0
1712.0200000936165,NA,html-button-response,10,133647,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,vfwv_voxh_xtzt,NA,NA
11776.429999999891,recaptcha.html,external-html,0,11900,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,wewq_hffr_aoau,NA,NA
10895.735000000059,consent/consent.html,external-html,1,24186,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,wewq_hffr_aoau,NA,NA
948.5100000001694,NA,html-button-response,2,25140,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,wewq_hffr_aoau,,0
7164.539999999761,NA,html-button-response,3,34328,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,wewq_hffr_aoau,,0
4423.305000000255,NA,html-button-response,4,39256,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,wewq_hffr_aoau,,0
1847.794999999678,NA,html-button-response,5,41608,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,wewq_hffr_aoau,,0
10023.0849999989,NA,html-button-response,6,52135,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_objects/box_2.png'></img><img width = '250px' src='img/num_objects/box_1.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,wewq_hffr_aoau,NA,NA
2079.230000001189,NA,html-button-response,7,54719,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,complex_utt,num_objects,box_2,box_1,NA,wewq_hffr_aoau,box_1,0
1425.149999999121,NA,html-button-response,8,56657,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,simple_utt,num_objects,box_2,box_1,NA,wewq_hffr_aoau,box_2,0
51105.59999999896,NA,survey-text,9,108268,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,i like to choose ,wewq_hffr_aoau,,0
1333.1250000010186,NA,html-button-response,10,109603,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,wewq_hffr_aoau,NA,NA
2534.4699999550357,recaptcha.html,external-html,0,2544,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,wuoo_lpnf_ftgc,NA,NA
17712.115000002086,consent/consent.html,external-html,1,20495,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,wuoo_lpnf_ftgc,NA,NA
2582.6400000369176,NA,html-button-response,2,23079,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,wuoo_lpnf_ftgc,,0
13781.305000069551,NA,html-button-response,3,38863,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,wuoo_lpnf_ftgc,,0
12911.124999984168,NA,html-button-response,4,52278,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,wuoo_lpnf_ftgc,,0
15298.339999979362,NA,html-button-response,5,68079,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,wuoo_lpnf_ftgc,,0
6553.214999963529,NA,html-button-response,6,75135,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_objects/box_1.png'></img><img width = '250px' src='img/num_objects/box_2.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,wuoo_lpnf_ftgc,NA,NA
6889.529999927618,NA,html-button-response,7,82527,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",0,box_selection,simple_utt,num_objects,box_1,box_2,NA,wuoo_lpnf_ftgc,box_1,1
3670.7300000125542,NA,html-button-response,8,86703,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Bado mep.""</i></p><p>Then Dax looked in the other box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,complex_utt,num_objects,box_1,box_2,NA,wuoo_lpnf_ftgc,box_2,1
14027.85000007134,NA,survey-text,9,101239,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,"I figured the more words he used, the more balls were inside.",wuoo_lpnf_ftgc,,0
1342.754999990575,NA,html-button-response,10,102582,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,wuoo_lpnf_ftgc,NA,NA
80891.00000000326,recaptcha.html,external-html,0,80908,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,xciq_vbdb_wcyg,NA,NA
9043.000000005122,consent/consent.html,external-html,1,90744,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,xciq_vbdb_wcyg,NA,NA
1647.9999999864958,NA,html-button-response,2,92396,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,xciq_vbdb_wcyg,,0
4162.000000011176,NA,html-button-response,3,98574,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,xciq_vbdb_wcyg,,0
2906.9999999483116,NA,html-button-response,4,101984,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,xciq_vbdb_wcyg,,0
2747.9999999632128,NA,html-button-response,5,105234,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,xciq_vbdb_wcyg,,0
3326.999999990221,NA,html-button-response,6,109069,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_types/box_1.png'></img><img width = '250px' src='img/num_types/box_2.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,xciq_vbdb_wcyg,NA,NA
6632.000000041444,NA,html-button-response,7,116204,0.0-3.0-4.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Toba zem zorp bidaku midu osh gipu.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,complex_utt,num_types,box_1,box_2,NA,xciq_vbdb_wcyg,box_2,1
1607.0000000181608,NA,html-button-response,8,118334,0.0-3.0-5.0,"<p>Remember, Dax looked in one box and said <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><p>Then Dax looked in the other box and said <i>""Bado mep.""</i></p><p>Which box do you think Dax was looking in when he said<br><i>""Bado mep.""</i>?</p><div style='width: 700px;'></div>",1,box_selection,simple_utt,num_types,box_1,box_2,NA,xciq_vbdb_wcyg,box_2,0
7024.999999965075,NA,survey-text,9,125865,0.0-4.0,NA,NA,comment,NA,NA,NA,NA,GOOD,xciq_vbdb_wcyg,,0
2667.0000000158325,NA,html-button-response,10,128535,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,NA,xciq_vbdb_wcyg,NA,NA
5422.25500009954,recaptcha.html,external-html,0,5444,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,NA,xmoe_hqfn_mxgf,NA,NA
23459.854999906383,consent/consent.html,external-html,1,29113,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,NA,xmoe_hqfn_mxgf,NA,NA
1526.2199999997392,NA,html-button-response,2,30641,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,NA,xmoe_hqfn_mxgf,,0
13237.244999967515,NA,html-button-response,3,45889,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,NA,xmoe_hqfn_mxgf,,0
8262.714999960735,NA,html-button-response,4,54656,0.0-3.0-1.0,"<p>Dax has two boxes. <br> He opens one box and looks inside. <br><br>Then, Dax says, <i>""Bado mep.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,simple_utt,NA,NA,NA,NA,xmoe_hqfn_mxgf,,0
15577.22500001546,NA,html-button-response,5,70736,0.0-3.0-2.0,"<p>Then, Dax opens the other box and looks inside. <br><br>He says, <i>""Toba zem zorp bidaku midu osh gipu.""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img><img src='img/grey_box.png'></img></div></div><br>",0,setup,complex_utt,NA,NA,NA,NA,xmoe_hqfn_mxgf,,0
6647.149999975227,NA,html-button-response,6,77888,0.0-3.0-3.0,<p>Here are Dax's boxes.<br></p><div style='width: 700px;'><div style='float: center;'><img width = '250px' src='img/num_types/box_1.png'></img><img width = '250px' src='img/num_types/box_2.png'></img></div></div>,0,NA,NA,NA,NA,NA,NA,xmoe_hqfn_mxgf,NA,NA
